epoch,train_loss,val_loss,lr,epoch_time,gpu_memory_allocated,gpu_memory_reserved
1,108.16342650651931,5.694699382781982,0.0007,62.2138934135437,0.219519488,1.96083712
2,5.01004467010498,6.066796541213989,0.0007,61.88675546646118,0.230099968,1.95035136
3,4.958230310678482,6.038438749313355,0.0007,62.81344985961914,0.219519488,1.92937984
4,4.59584704041481,5.135243153572082,0.0007,61.075400829315186,0.228233216,1.92937984
5,4.072745808959008,5.277951049804687,0.0007,60.93289875984192,0.219519488,1.92937984
6,3.6628438025712966,4.516371512413025,0.0007,62.57934331893921,0.21578496,1.92937984
7,3.3129779040813445,4.1546471118927,0.0007,60.48764395713806,0.21889792,1.92937984
8,3.049002116918564,4.131504702568054,0.0007,61.37806272506714,0.21578496,2.08666624
9,2.8270412355661394,3.577193009853363,0.0007,62.086732387542725,0.21889792,1.92937984
10,2.6308337062597276,3.4982160329818726,0.0007,61.64842939376831,0.219519488,1.92937984
11,2.4530663698911668,3.3808812856674195,0.0007,61.00435280799866,0.219519488,1.92937984
12,2.2886920809745788,3.0024145245552063,0.0007,61.066861391067505,0.219519488,1.92937984
13,2.142205813527107,2.955602288246155,0.0007,61.868714809417725,0.21578496,1.92937984
14,2.0207870230078697,3.073042154312134,0.0007,60.245434284210205,0.223876608,1.92937984
15,1.931746242940426,2.7087212204933167,0.0007,61.75621223449707,0.219519488,1.92937984
16,1.8266783833503724,2.4176057100296022,0.0007,63.011401653289795,0.219519488,1.92937984
17,1.748109146952629,2.4334815621376036,0.0007,60.553287982940674,0.222631424,1.92937984
18,1.679123578965664,2.264805257320404,0.0007,61.773221015930176,0.221387264,1.92937984
19,1.628466536104679,2.703443205356598,0.0007,60.836105823516846,0.21889792,1.92937984
20,1.576931181550026,2.3793264627456665,0.0007,60.884352922439575,0.21889792,1.92937984
21,1.5271843731403352,1.8298099517822266,0.0007,61.72071146965027,0.217652736,1.92937984
22,1.4803188681602477,2.5296311140060426,0.0007,61.35385179519653,0.219519488,1.92937984
23,1.4527786895632744,2.096692830324173,0.0007,60.747929096221924,0.21889792,1.92937984
24,1.402397421002388,2.031620442867279,0.0007,60.33984875679016,0.219519488,1.92937984
25,1.3628285437822343,1.8175274670124053,0.0007,61.893491983413696,0.215163392,1.92937984
26,1.3388077929615974,1.5250616431236268,0.0007,63.14878845214844,0.22512128,1.92937984
27,1.30502547621727,1.382287710905075,0.0007,61.31162929534912,0.23632384,1.927282688
28,1.2515863835811616,1.1720502972602844,0.0007,60.87029314041138,0.219519488,1.92937984
29,1.1502135150134563,0.9983321309089661,0.0007,61.432827949523926,0.21889792,1.92937984
30,1.0423523589968682,0.649753800034523,0.0007,61.06162428855896,0.223876608,1.92937984
