"# Training Configuration: epochs=300, batch_size=8"
"# Learning Rate: 6e-05, Weight Decay: 0.00011, Alpha: 0.8, Beta: 0.2"
# Timestamp: 2025-09-20 05:06:42

epoch,train_loss,val_loss,val_gloss_acc,val_cat_acc,lr,epoch_time,gpu_memory_allocated,gpu_memory_reserved
1,4.250683784484863,4.18339103239554,0.007042253521126761,0.16901408450704225,8.7e-06,11.824382066726685,0.062976512,0.119537664
2,4.164966106414795,4.1728604457996505,0.01643192488262911,0.12441314553990611,1.14e-05,11.66237473487854,0.062976512,0.119537664
3,4.249755859375,4.16141101166054,0.009389671361502348,0.12206572769953052,1.41e-05,11.630388021469116,0.062976512,0.119537664
4,4.136743545532227,4.139561688458478,0.02112676056338028,0.1267605633802817,1.68e-05,12.103092432022095,0.062976512,0.119537664
5,4.076855659484863,4.0365250375535755,0.02112676056338028,0.3779342723004695,1.95e-05,11.616248846054077,0.062976512,0.119537664
6,4.194738864898682,3.8230333813914545,0.03286384976525822,0.3685446009389671,2.2199999999999998e-05,9.829941749572754,0.062976512,0.119537664
7,3.316998243331909,3.563243340562891,0.051643192488262914,0.5187793427230047,2.49e-05,11.562516212463379,0.062976512,0.119537664
8,3.144753932952881,3.255243433846368,0.09154929577464789,0.5492957746478874,2.76e-05,12.160835981369019,0.062976512,0.119537664
9,3.1260178089141846,2.960012758219684,0.11032863849765258,0.6197183098591549,3.03e-05,10.503413200378418,0.062976512,0.119537664
10,2.9033470153808594,2.662648664580451,0.15492957746478872,0.7183098591549296,3.3e-05,9.509722232818604,0.062976512,0.119537664
11,1.9521141052246094,2.4748591670283564,0.1619718309859155,0.7112676056338029,3.57e-05,10.837233304977417,0.062976512,0.119537664
12,2.440432071685791,2.1792476066836604,0.24882629107981222,0.7793427230046949,3.84e-05,8.383661985397339,0.062976512,0.119537664
13,2.20351243019104,2.0315205565205328,0.2887323943661972,0.7535211267605634,4.1099999999999996e-05,9.8984215259552,0.062976512,0.119537664
14,2.266312837600708,1.8336542866848133,0.3591549295774648,0.812206572769953,4.3799999999999994e-05,10.359127283096313,0.062976512,0.119537664
15,2.1643002033233643,1.7594389142813507,0.3685446009389671,0.812206572769953,4.649999999999999e-05,11.303175210952759,0.062976512,0.119537664
16,1.86034095287323,1.5776952096709498,0.4061032863849765,0.852112676056338,4.9199999999999997e-05,12.370904922485352,0.062976512,0.119537664
17,1.4573383331298828,1.334118718350375,0.4953051643192488,0.8779342723004695,5.19e-05,11.488541841506958,0.062976512,0.119537664
18,1.819610834121704,1.1304700286300093,0.5774647887323944,0.9107981220657277,5.4600000000000006e-05,11.514572143554688,0.062976512,0.119537664
19,1.5587353706359863,1.0438031786017947,0.6032863849765259,0.9131455399061033,5.730000000000001e-05,12.385371208190918,0.062976512,0.119537664
