"# Training Configuration: epochs=300, batch_size=16"
"# Learning Rate: 0.0003, Weight Decay: 3e-05, Alpha: 0.8, Beta: 0.2"
# Timestamp: 2025-10-09 08:39:17

epoch,train_loss,val_loss,val_gloss_acc,val_cat_acc,lr,epoch_time,gpu_memory_allocated,gpu_memory_reserved
1,4.17413330078125,4.1614755392074585,0.014423076923076924,0.1875,0.0003,4.79457688331604,0.120932864,0.301989888
2,4.14143180847168,4.078469244333414,0.014423076923076924,0.234375,0.0003,4.259676218032837,0.120932864,0.301989888
3,4.066783428192139,3.9639586943846483,0.018028846153846152,0.3954326923076923,0.0003,4.465047121047974,0.120932864,0.301989888
4,3.964261531829834,3.8016864428153405,0.03485576923076923,0.4495192307692308,0.0003,4.225221395492554,0.120932864,0.301989888
5,3.7079391479492188,3.6264627254926243,0.046875,0.5721153846153846,0.0003,4.365408182144165,0.120932864,0.301989888
6,3.5421130657196045,3.4764605393776526,0.054086538461538464,0.6634615384615384,0.0003,4.27249002456665,0.120932864,0.301989888
7,3.130615234375,3.3562986254692078,0.0673076923076923,0.7163461538461539,0.0003,4.378507614135742,0.120932864,0.301989888
8,3.1285133361816406,3.2268822147296023,0.08173076923076923,0.7536057692307693,0.0003,4.203960657119751,0.120932864,0.301989888
9,3.3040263652801514,3.1702273946542006,0.09134615384615384,0.7740384615384616,0.0003,4.2086029052734375,0.120932864,0.301989888
10,2.993027687072754,3.0598597068053026,0.10216346153846154,0.765625,0.0003,4.297450542449951,0.120932864,0.301989888
11,2.889153003692627,3.001188489106985,0.10576923076923077,0.8028846153846154,0.0003,4.191221475601196,0.120932864,0.301989888
12,2.9305033683776855,2.9032369347719045,0.12259615384615384,0.8293269230769231,0.0003,4.384838819503784,0.120932864,0.301989888
13,2.923238754272461,2.858320552569169,0.12620192307692307,0.8341346153846154,0.0003,4.479522466659546,0.120932864,0.301989888
14,3.134049654006958,2.8733124366173377,0.14543269230769232,0.8040865384615384,0.0003,4.0848352909088135,0.120932864,0.301989888
15,2.845195770263672,2.8408761528822093,0.14423076923076922,0.8245192307692307,0.0003,4.182439804077148,0.120932864,0.301989888
16,2.5324442386627197,2.7125429832018337,0.15985576923076922,0.8774038461538461,0.0003,4.178701162338257,0.120932864,0.301989888
17,2.6967387199401855,2.672049513229957,0.16466346153846154,0.8870192307692307,0.0003,4.318378210067749,0.120932864,0.301989888
18,2.6724462509155273,2.62616366147995,0.1658653846153846,0.890625,0.0003,4.220728397369385,0.120932864,0.301989888
19,2.6569483280181885,2.599718295610868,0.16706730769230768,0.8966346153846154,0.0003,3.9856326580047607,0.120932864,0.301989888
20,2.493992567062378,2.5661766758331885,0.18028846153846154,0.9050480769230769,0.0003,4.451815843582153,0.120932864,0.301989888
21,2.565107583999634,2.566478344110342,0.17427884615384615,0.8786057692307693,0.0003,4.389179944992065,0.120932864,0.301989888
22,2.604097366333008,2.5834460900380063,0.17908653846153846,0.8653846153846154,0.0003,4.300360918045044,0.120932864,0.301989888
23,2.582270622253418,2.5417136412400465,0.19591346153846154,0.8870192307692307,0.0003,4.386095762252808,0.120932864,0.301989888
24,2.8658158779144287,2.5826908487540026,0.17427884615384615,0.8677884615384616,0.0003,3.950650453567505,0.120932864,0.301989888
25,2.396397113800049,2.4808880595060496,0.21394230769230768,0.890625,0.0003,3.99995756149292,0.120932864,0.301989888
26,2.3628735542297363,2.425003317686228,0.23798076923076922,0.9098557692307693,0.0003,4.287874698638916,0.120932864,0.301989888
27,2.3336358070373535,2.392688586161687,0.26802884615384615,0.9254807692307693,0.0003,4.384152173995972,0.120932864,0.301989888
28,2.5852558612823486,2.371065855026245,0.26322115384615385,0.9242788461538461,0.0003,4.079712152481079,0.120932864,0.301989888
29,2.371485471725464,2.375855716375204,0.24158653846153846,0.9122596153846154,0.0003,4.114807844161987,0.120932864,0.301989888
30,2.4108710289001465,2.332930170572721,0.2668269230769231,0.9375,0.0003,4.285431146621704,0.120932864,0.301989888
31,2.4948182106018066,2.316186492259686,0.26802884615384615,0.921875,0.0003,4.321667909622192,0.120932864,0.301989888
32,2.2333526611328125,2.324440910265996,0.265625,0.9194711538461539,0.0003,3.8121702671051025,0.120932864,0.301989888
33,2.2980246543884277,2.2907904157271752,0.2704326923076923,0.9350961538461539,0.0003,4.5460205078125,0.120932864,0.301989888
34,2.8475189208984375,2.750741862333738,0.12740384615384615,0.7728365384615384,0.0003,4.242045164108276,0.120932864,0.301989888
35,2.5928611755371094,2.6154324412345886,0.18028846153846154,0.7908653846153846,0.0003,4.355451345443726,0.120932864,0.301989888
36,2.1408987045288086,2.2974633253537693,0.25961538461538464,0.9170673076923077,0.0003,4.134176254272461,0.120932864,0.301989888
37,2.280754566192627,2.2685000117008505,0.2860576923076923,0.9278846153846154,0.0003,4.2874250411987305,0.120932864,0.301989888
38,2.0658462047576904,2.2541120373285732,0.28725961538461536,0.9242788461538461,0.0003,4.412235498428345,0.120932864,0.301989888
39,2.050222396850586,2.2104644844165215,0.32091346153846156,0.9471153846153846,0.0003,4.514475345611572,0.120932864,0.301989888
40,2.0380234718322754,2.2322560388308306,0.3112980769230769,0.9350961538461539,0.0003,4.362313508987427,0.120932864,0.301989888
41,1.9964808225631714,2.190510091873316,0.3137019230769231,0.9411057692307693,0.0003,4.104000806808472,0.120932864,0.301989888
42,2.3415720462799072,2.3536066229526815,0.25961538461538464,0.8774038461538461,0.0003,4.459876775741577,0.120932864,0.301989888
43,2.385927200317383,2.2452425062656403,0.2956730769230769,0.9074519230769231,0.0003,4.352870941162109,0.120932864,0.301989888
44,2.2516531944274902,2.185651272535324,0.3016826923076923,0.9350961538461539,0.0003,4.4014129638671875,0.120932864,0.301989888
45,1.9145846366882324,2.1723442375659943,0.33052884615384615,0.9387019230769231,0.0003,4.521243333816528,0.120932864,0.301989888
46,2.1984901428222656,2.2142698696026435,0.2980769230769231,0.9182692307692307,0.0003,4.455949783325195,0.120932864,0.301989888
47,2.143064498901367,2.2479230646903696,0.3016826923076923,0.90625,0.0003,4.12452507019043,0.120932864,0.301989888
48,2.150721549987793,2.1563997108202715,0.3293269230769231,0.9435096153846154,0.0003,4.495524168014526,0.120932864,0.301989888
49,2.1015710830688477,2.101818848114747,0.3545673076923077,0.9447115384615384,0.0003,4.5048089027404785,0.120932864,0.301989888
50,2.358412027359009,2.1017982959747314,0.34975961538461536,0.9459134615384616,0.0003,4.081506967544556,0.120932864,0.301989888
51,2.039501190185547,2.0747300271804514,0.36778846153846156,0.9459134615384616,0.0003,4.229453802108765,0.120932864,0.301989888
52,2.181440830230713,2.1014709564355702,0.33653846153846156,0.9423076923076923,0.0003,4.107091903686523,0.120932864,0.301989888
53,2.032789945602417,2.0524176405026364,0.38221153846153844,0.9555288461538461,0.0003,4.114935636520386,0.120932864,0.301989888
54,1.987241506576538,2.0793040234308977,0.36899038461538464,0.9362980769230769,0.0003,3.9788074493408203,0.120932864,0.301989888
55,2.170388698577881,2.0682789178994985,0.3713942307692308,0.9423076923076923,0.0003,4.387508153915405,0.120932864,0.301989888
56,2.214900493621826,2.0085164721195516,0.3870192307692308,0.9507211538461539,0.0003,4.171229124069214,0.120932864,0.301989888
57,1.974675178527832,1.9979874308292682,0.4098557692307692,0.9543269230769231,0.0003,4.493441104888916,0.120932864,0.301989888
58,2.1016228199005127,2.053263063614185,0.3870192307692308,0.9338942307692307,0.0003,4.266186952590942,0.120932864,0.301989888
59,2.1361677646636963,2.1014528159911814,0.36658653846153844,0.9086538461538461,0.0003,4.4332029819488525,0.120932864,0.301989888
60,1.9344075918197632,2.0060606048657346,0.3942307692307692,0.9519230769230769,0.0003,4.319129705429077,0.120932864,0.301989888
61,1.8129353523254395,1.9737460911273956,0.4362980769230769,0.9375,0.0003,4.27256441116333,0.120932864,0.301989888
62,2.2019410133361816,2.0800546453549313,0.3737980769230769,0.9146634615384616,0.0003,4.444224834442139,0.120932864,0.301989888
63,2.1247148513793945,1.9976723560920129,0.4050480769230769,0.9411057692307693,0.0003,4.425491094589233,0.120932864,0.301989888
64,1.7799910306930542,1.961651588861759,0.42427884615384615,0.9423076923076923,0.0003,4.27099871635437,0.120932864,0.301989888
65,1.9747719764709473,1.9285983534959645,0.43509615384615385,0.9495192307692307,0.0003,4.063711881637573,0.120932864,0.301989888
66,2.285961866378784,1.951631559775426,0.43028846153846156,0.9387019230769231,0.0003,4.1850080490112305,0.120932864,0.301989888
67,2.0037992000579834,1.9185123535302968,0.4411057692307692,0.953125,0.0003,4.593698978424072,0.120932864,0.301989888
68,1.956757664680481,1.9401909800676198,0.4483173076923077,0.9435096153846154,0.0003,4.642393350601196,0.120932864,0.301989888
69,1.5947145223617554,1.9073677544410412,0.4266826923076923,0.953125,0.0003,4.3946263790130615,0.120932864,0.301989888
70,1.8887053728103638,2.08346879023772,0.35096153846153844,0.9002403846153846,0.0003,4.443645238876343,0.120932864,0.301989888
71,1.9602108001708984,1.9277401176782756,0.4387019230769231,0.9447115384615384,0.0003,4.438351631164551,0.120932864,0.301989888
72,1.9288928508758545,1.8845241826314192,0.453125,0.953125,0.0003,4.346818685531616,0.120932864,0.301989888
73,1.868349313735962,1.8940913127018855,0.45913461538461536,0.9459134615384616,0.0003,4.433562994003296,0.120932864,0.301989888
74,1.9487814903259277,1.9017356817538922,0.45072115384615385,0.9423076923076923,0.0003,4.265390872955322,0.120932864,0.301989888
75,2.068469762802124,1.945727261213156,0.4362980769230769,0.9387019230769231,0.0003,4.527381896972656,0.120932864,0.301989888
76,2.1058454513549805,1.9324326240099394,0.43509615384615385,0.9387019230769231,0.0003,4.397291660308838,0.120932864,0.301989888
77,2.2044615745544434,1.8516942400198717,0.47596153846153844,0.9459134615384616,0.0003,4.491934061050415,0.120932864,0.301989888
78,1.891082525253296,1.8498561749091516,0.4879807692307692,0.9591346153846154,0.0003,4.384982585906982,0.120932864,0.301989888
79,2.0266547203063965,1.868798242165492,0.47475961538461536,0.9519230769230769,0.0003,4.408392906188965,0.120932864,0.301989888
80,1.9190717935562134,1.8266268005737891,0.484375,0.9543269230769231,0.0003,4.456550121307373,0.120932864,0.301989888
81,1.8652606010437012,1.8303919915969555,0.4699519230769231,0.953125,0.0003,4.388107538223267,0.120932864,0.301989888
82,1.965653657913208,1.8731582302313585,0.45552884615384615,0.9471153846153846,0.0003,4.485491752624512,0.120932864,0.301989888
83,1.7770057916641235,1.816315960425597,0.49399038461538464,0.9507211538461539,0.0003,4.515175104141235,0.120932864,0.301989888
84,1.82807457447052,1.7957655649918776,0.49278846153846156,0.9651442307692307,0.0003,4.435622930526733,0.120932864,0.301989888
85,2.066645860671997,1.8823747795361738,0.45913461538461536,0.9314903846153846,0.0003,4.181229829788208,0.120932864,0.301989888
86,1.8504754304885864,1.8808136284351349,0.43990384615384615,0.9411057692307693,0.0003,4.298444747924805,0.120932864,0.301989888
87,1.816076397895813,1.8366000514764051,0.48677884615384615,0.9507211538461539,0.0003,4.36212158203125,0.120932864,0.301989888
88,1.7941017150878906,1.7818378599790425,0.5144230769230769,0.9603365384615384,0.0003,4.385977506637573,0.120932864,0.301989888
89,1.683972954750061,1.8009625260646527,0.49038461538461536,0.9579326923076923,0.0003,3.835630178451538,0.120932864,0.301989888
90,1.7167654037475586,1.8254975653611696,0.4735576923076923,0.9447115384615384,0.0003,4.512211084365845,0.120932864,0.301989888
91,1.9695457220077515,1.8052798578372369,0.5,0.9459134615384616,0.0003,3.9387941360473633,0.120932864,0.301989888
92,1.5379334688186646,1.8005233727968657,0.4879807692307692,0.9543269230769231,0.0003,3.9099764823913574,0.120932864,0.301989888
93,1.8263064622879028,1.842324259189459,0.48197115384615385,0.9302884615384616,0.0003,4.228280305862427,0.120932864,0.301989888
94,1.4536266326904297,1.7695741722216973,0.5192307692307693,0.9555288461538461,0.0003,4.4546709060668945,0.120932864,0.301989888
95,1.8241606950759888,2.069799686853702,0.3894230769230769,0.8894230769230769,0.0003,4.2815423011779785,0.120932864,0.301989888
96,1.977933406829834,1.7660506619856908,0.5192307692307693,0.9555288461538461,0.0003,4.294874429702759,0.120932864,0.301989888
97,1.7311172485351562,1.8483986464830546,0.47596153846153844,0.9411057692307693,0.0003,4.356023550033569,0.120932864,0.301989888
98,1.8180917501449585,1.7475959223050337,0.5216346153846154,0.9615384615384616,0.0003,4.16786003112793,0.120932864,0.301989888
99,1.5628931522369385,1.7221840092769036,0.5264423076923077,0.9615384615384616,0.0003,4.199447393417358,0.120932864,0.301989888
100,2.1172702312469482,2.08426784322812,0.37740384615384615,0.8966346153846154,0.0003,4.300424575805664,0.120932864,0.301989888
101,1.9089828729629517,1.7649038411103761,0.5324519230769231,0.9483173076923077,0.0003,4.491518259048462,0.120932864,0.301989888
102,1.6007587909698486,1.7458727474396045,0.5396634615384616,0.9555288461538461,0.0003,4.480707168579102,0.120932864,0.301989888
103,1.6270434856414795,1.760696516587184,0.5108173076923077,0.953125,0.0003,4.316617965698242,0.120932864,0.301989888
104,1.8336825370788574,1.7175228389409871,0.5216346153846154,0.9543269230769231,0.0003,4.385453462600708,0.120932864,0.301989888
105,1.7478433847427368,1.6954255149914668,0.5612980769230769,0.9651442307692307,0.0003,4.287877321243286,0.120932864,0.301989888
106,2.0014243125915527,2.231150221366149,0.3485576923076923,0.8665865384615384,0.0003,4.450015068054199,0.120932864,0.301989888
