epoch,train_loss,val_loss,lr,epoch_time,gpu_memory_allocated,gpu_memory_reserved
1,38.871393197774886,4.868165183067322,3.4909090909090904e-05,24.512730360031128,0.250628608,1.419771904
2,4.635719364881515,4.536929965019226,3.981818181818181e-05,24.073728799819946,0.250819584,1.440743424
3,4.4490619659423825,4.375222492218017,4.472727272727272e-05,23.6104896068573,0.250650624,1.419771904
4,4.1876099988818165,3.9187163352966308,4.963636363636363e-05,24.173571586608887,0.250563584,1.419771904
5,3.4014787673950195,3.078412562608719,5.4545454545454546e-05,23.969425201416016,0.250628608,1.419771904
6,2.9990236446261407,2.958974689245224,5.945454545454546e-05,24.24174189567566,0.25062144,1.419771904
7,2.8234867349267008,2.645176762342453,6.436363636363637e-05,23.922828912734985,0.250694656,1.419771904
8,2.678998102247715,2.601401662826538,6.927272727272728e-05,24.576643466949463,0.250701312,1.419771904
9,2.576872742176056,2.488508772850037,7.41818181818182e-05,24.397611141204834,0.250715136,1.419771904
10,2.478207120299339,2.3230920255184175,7.909090909090911e-05,24.12488579750061,0.250650624,1.419771904
11,2.3886099569499493,2.19748170375824,8.400000000000001e-05,24.240033864974976,0.250628608,1.419771904
12,2.321304422616959,2.2311523765325547,8.890909090909092e-05,23.56034564971924,0.250570752,1.419771904
13,2.2055394195020197,2.078416556119919,9.381818181818182e-05,23.36504602432251,0.25065728,1.419771904
14,2.1218436174094677,2.071959501504898,9.872727272727274e-05,24.32264733314514,0.250650624,1.419771904
15,2.0234023541212083,1.9737374514341355,0.00010363636363636365,23.997281551361084,0.250451968,1.430257664
16,1.9435240462422372,1.9584630876779556,0.00010854545454545455,24.2762713432312,0.250701312,1.419771904
17,1.8718831978738308,1.7932244926691054,0.00011345454545454546,24.351099729537964,0.250701312,1.419771904
18,1.8050721347332002,1.7514356076717377,0.00011836363636363638,23.73214554786682,0.2505856,1.419771904
19,1.7232854269444942,1.6155483692884445,0.0001232727272727273,24.298068523406982,0.250643456,1.419771904
20,1.6507655844092368,1.4924072057008744,0.0001281818181818182,24.32232642173767,0.2506368,1.419771904
21,1.5914594158530235,1.473475804924965,0.0001330909090909091,24.39333486557007,0.250556928,1.419771904
22,1.5365184046328069,1.5705257534980774,0.000138,24.50541639328003,0.250592768,1.419771904
23,1.4735108643770218,1.392623245716095,0.0001429090909090909,23.994852781295776,0.250643456,1.419771904
24,1.4377305425703526,1.3872226774692535,0.0001478181818181818,23.681437253952026,0.2506368,1.419771904
25,1.4146652147173882,1.4143935322761536,0.0001527272727272727,24.123265027999878,0.25062144,1.419771904
26,1.3919391356408597,1.359575405716896,0.00015763636363636362,24.057331562042236,0.250694656,1.419771904
27,1.3620621144771576,1.2241989329457283,0.00016254545454545455,24.155699491500854,0.250628608,1.419771904
28,1.346799347549677,1.3153039634227752,0.00016745454545454545,23.49349570274353,0.250599424,1.419771904
29,1.3401663571596145,1.3570292621850968,0.00017236363636363635,24.288896560668945,0.250701312,1.419771904
30,1.3024391289800406,1.20776669383049,0.00017727272727272725,24.40873432159424,0.25062144,1.419771904
31,1.330411647260189,1.3275209948420525,0.00018218181818181815,24.34398341178894,0.250592768,1.419771904
32,1.3089686281979085,1.2092081055045127,0.00018709090909090905,23.62199378013611,0.250541568,1.419771904
33,1.2717109363526107,1.2859636783599853,0.00019199999999999995,22.973063230514526,0.250701312,1.419771904
34,1.266989840567112,1.2157665729522704,0.00019690909090909088,23.21592092514038,0.250607616,1.419771904
35,1.2552707605063915,1.1469368547201158,0.00020181818181818178,24.66772961616516,0.250694656,1.419771904
36,1.2686160761862992,1.2776258558034896,0.00020672727272727268,23.247148752212524,0.250650624,1.419771904
37,1.2468821369111538,1.2168380498886109,0.00021163636363636358,23.122601747512817,0.250614784,1.419771904
38,1.2188253622502088,1.17573224902153,0.00021654545454545448,22.601373434066772,0.2506368,1.419771904
39,1.2093715287745,1.1728050008416175,0.0002214545454545454,24.49517846107483,0.2505856,1.419771904
40,1.2176566008478402,1.321971407532692,0.00022636363636363633,24.05927085876465,0.2506368,1.419771904
41,1.200171310082078,1.1145310178399086,0.00023127272727272723,22.549074411392212,0.250694656,1.419771904
42,1.1999937985092402,1.149800170958042,0.00023618181818181813,22.517194509506226,0.251559936,1.419771904
43,1.1540816247463226,1.2307142913341522,0.00024109090909090906,23.220813751220703,0.250737664,1.419771904
44,1.1436755318194627,1.0931282714009285,0.00024599999999999996,22.968288898468018,0.250628608,1.419771904
45,1.1310635320842266,0.9776181295514107,0.00025090909090909086,23.58866238594055,0.250570752,1.419771904
46,1.119569807872176,1.2346334159374237,0.00025581818181818176,24.256669998168945,0.250578944,1.419771904
47,1.1382471911609173,1.045414814352989,0.00026072727272727266,23.943297386169434,0.250694656,1.419771904
48,1.091664956882596,1.2505446717143058,0.00026563636363636356,24.124966144561768,0.250796032,1.43654912
49,1.0636671107262372,1.0118278786540031,0.00027054545454545446,23.806392192840576,0.250694656,1.419771904
50,1.0530575193464755,1.025254763662815,0.00027545454545454536,23.836930990219116,0.250737664,1.419771904
51,0.9955083031207324,1.0090312570333482,0.00028036363636363626,23.429960250854492,0.250694656,1.419771904
52,1.0013503026217223,0.8797665506601333,0.00028527272727272716,24.216670751571655,0.250628608,1.419771904
53,0.9847921665757895,0.9149805128574371,0.00029018181818181806,23.290653944015503,0.250723328,1.419771904
54,0.9910293009132147,0.9246503666043282,0.00029509090909090897,22.952909231185913,0.250592768,1.419771904
55,0.938452348485589,0.9269816473126411,0.00029999999999999987,23.26869010925293,0.250679296,1.419771904
56,0.9291220646351576,0.9895115464925766,0.0002999953032253559,23.72740912437439,0.250701312,1.419771904
57,0.9316448841243983,0.872181949019432,0.0002999812131985242,23.58930015563965,0.250701312,1.419771904
58,0.8898680828511715,0.8358226269483566,0.00029995773081078667,23.675524711608887,0.250701312,1.419771904
59,0.8609236672520637,0.7502917364239693,0.0002999248575475505,23.99686050415039,0.250570752,1.419771904
60,0.8370376601815224,0.9635695919394494,0.0002998825954882542,24.19396471977234,0.250834944,1.419771904
61,0.8286352600902319,0.6878197163343429,0.00029983094730623607,23.829116106033325,0.250694656,1.419771904
62,0.7910665232688189,0.8378972113132477,0.00029976991626856506,23.817734956741333,0.250541568,1.419771904
63,0.773111043125391,0.8214259430766105,0.0002996995062358342,24.07842445373535,0.2506368,1.419771904
