"# Training Configuration: epochs=400, batch_size=96"
"# Learning Rate: 0.0003, Weight Decay: 0.00015, Alpha: 0.8, Beta: 0.2"
# Timestamp: 2025-11-01 02:01:28

epoch,train_loss,val_loss,val_gloss_acc,val_cat_acc,lr,epoch_time,gpu_memory_allocated,gpu_memory_reserved
1,4.198632717132568,4.184346516927083,0.006677140612725845,0.12843676355066772,3.675e-05,12.966486692428589,0.051308544,0.316669952
2,4.185449123382568,4.183375270278366,0.007855459544383346,0.12333071484681854,4.35e-05,11.337162256240845,0.051308544,0.316669952
3,4.186303615570068,4.178085751003689,0.01021209740769835,0.1190102120974077,5.025e-05,11.535422086715698,0.051308544,0.316669952
4,4.098315715789795,4.128859873171206,0.01610369206598586,0.12686567164179105,5.6999999999999996e-05,11.299291372299194,0.051308544,0.316669952
5,3.6932737827301025,3.697020928064982,0.01767478397486253,0.22230950510604872,6.375e-05,11.831196069717407,0.051308544,0.316669952
6,3.779999017715454,3.6692282093895807,0.023959151610369208,0.24469756480754123,7.05e-05,12.031380891799927,0.051308544,0.316669952
7,3.5758423805236816,3.6017454465230307,0.03181461115475255,0.2317360565593087,7.725000000000001e-05,12.277068853378296,0.051308544,0.316669952
8,3.436349630355835,3.5317974620395236,0.037706205813040065,0.24862529457973293,8.400000000000001e-05,11.405751943588257,0.051308544,0.316669952
9,3.237139940261841,3.3641950995833785,0.05341712490180676,0.2831893165750196,9.075000000000001e-05,11.769654750823975,0.051308544,0.316669952
10,3.4650022983551025,3.1699573817076505,0.07423409269442262,0.312254516889238,9.750000000000001e-05,12.112974166870117,0.051308544,0.316669952
11,2.998584032058716,3.016720586352878,0.08994501178318931,0.35074626865671643,0.00010425000000000001,11.841299057006836,0.051308544,0.316669952
12,2.945016622543335,3.0122543705834284,0.096229379418696,0.34328358208955223,0.00011100000000000001,11.694196939468384,0.051308544,0.316669952
13,3.3014283180236816,2.783894238648591,0.1406127258444619,0.4112333071484682,0.00011775,12.36829161643982,0.051308544,0.316669952
14,3.2756104469299316,2.7637902100880942,0.14650432050274942,0.3939512961508248,0.0001245,11.648642301559448,0.051308544,0.316669952
15,2.561960220336914,2.657772073039302,0.1802827965435978,0.4112333071484682,0.00013125,11.862302780151367,0.051308544,0.316669952
16,2.670630693435669,2.4649823241763644,0.23095051060487037,0.43637077769049487,0.000138,12.053009033203125,0.051308544,0.316669952
17,2.6223723888397217,2.46144222330164,0.22663000785545953,0.4410840534171249,0.00014475,12.085804462432861,0.051308544,0.316669952
18,2.2867400646209717,2.3181306609400996,0.27258444619010214,0.4866457187745483,0.0001515,12.132714033126831,0.051308544,0.316669952
19,1.9550377130508423,2.132983366648356,0.3087195600942655,0.5267085624509034,0.00015825,12.047873497009277,0.051308544,0.316669952
20,2.157500743865967,2.0374582696844032,0.3436763550667714,0.53299293008641,0.00016500000000000003,12.138456106185913,0.051308544,0.316669952
21,1.9168487787246704,1.842867621669063,0.4057344854673998,0.5663786331500392,0.00017175000000000005,11.512320041656494,0.051308544,0.316669952
22,1.5623918771743774,1.7241565386454265,0.4230164964650432,0.6103692065985861,0.00017850000000000006,12.06465744972229,0.051308544,0.316669952
23,1.313645362854004,1.655319960029037,0.45247446975648076,0.622152395915161,0.00018525000000000008,12.410358905792236,0.051308544,0.316669952
24,1.7769831418991089,1.603237302215011,0.4638648860958366,0.6280439905734485,0.00019200000000000009,12.46777868270874,0.051308544,0.316669952
25,1.4215521812438965,1.54753581682841,0.4842890809112333,0.6637863315003928,0.0001987500000000001,11.925911664962769,0.051308544,0.316669952
