"# Training Configuration: epochs=200, batch_size=16"
"# Learning Rate: 3e-05, Weight Decay: 0.00025, Alpha: 0.7, Beta: 0.3"
# Timestamp: 2025-09-30 07:02:34

epoch,train_loss,val_loss,val_gloss_acc,val_cat_acc,lr,epoch_time,gpu_memory_allocated,gpu_memory_reserved
1,4.0352783203125,3.958649688296848,0.011737089201877934,0.11502347417840375,4.800000000000001e-06,2.8721137046813965,0.062526976,0.1572864
2,3.8995606899261475,3.944924619462755,0.011737089201877934,0.12441314553990611,6.600000000000001e-06,2.042586326599121,0.062526976,0.1572864
3,3.9962158203125,3.935480647616916,0.014084507042253521,0.12206572769953052,8.400000000000001e-06,2.290919780731201,0.062526976,0.1572864
4,3.917407274246216,3.925906940742775,0.01643192488262911,0.1431924882629108,1.02e-05,2.2602005004882812,0.062526976,0.1572864
5,3.9075560569763184,3.910583672700105,0.01643192488262911,0.2323943661971831,1.2e-05,2.227684497833252,0.062526976,0.1572864
6,3.9145874977111816,3.88454172346327,0.02112676056338028,0.3075117370892019,1.38e-05,2.258596897125244,0.062526976,0.1572864
7,3.8025999069213867,3.8146693353299743,0.018779342723004695,0.4084507042253521,1.56e-05,1.999769926071167,0.062526976,0.1572864
8,3.6423707008361816,3.683077759212918,0.018779342723004695,0.4084507042253521,1.74e-05,2.0869863033294678,0.062526976,0.1572864
9,3.691418409347534,3.5473118269885027,0.018779342723004695,0.4131455399061033,1.92e-05,2.342524766921997,0.062526976,0.1572864
10,3.8029723167419434,3.4121682202374495,0.03755868544600939,0.5023474178403756,2.1e-05,2.1375954151153564,0.062526976,0.1572864
11,3.0480499267578125,3.2764643916377314,0.0539906103286385,0.5938967136150235,2.28e-05,2.2310516834259033,0.062526976,0.1572864
12,3.4464235305786133,3.152786299034401,0.04460093896713615,0.5985915492957746,2.4599999999999998e-05,2.2617838382720947,0.062526976,0.1572864
13,3.1373016834259033,3.0229073100619845,0.07276995305164319,0.6830985915492958,2.64e-05,2.210597276687622,0.062526976,0.1572864
14,2.74983286857605,2.8756363126966686,0.07276995305164319,0.6924882629107981,2.82e-05,2.210556745529175,0.062526976,0.1572864
15,2.686208963394165,2.7896805515995733,0.08215962441314555,0.7018779342723005,3e-05,1.9762680530548096,0.062526976,0.1572864
16,3.040679931640625,2.6421369270042137,0.10093896713615023,0.7488262910798122,2.9997858873582268e-05,2.0102174282073975,0.062526976,0.1572864
17,2.575676202774048,2.561721996024803,0.1267605633802817,0.744131455399061,2.99914361117597e-05,2.077770471572876,0.062526976,0.1572864
18,2.6182572841644287,2.472322622934977,0.14788732394366197,0.744131455399061,2.998073356664609e-05,1.9958477020263672,0.062526976,0.1572864
19,2.4035375118255615,2.352784271593447,0.16666666666666666,0.8051643192488263,2.9965754324504358e-05,2.0498557090759277,0.062526976,0.1572864
20,2.240814208984375,2.2838751298409923,0.17370892018779344,0.795774647887324,2.994650270485652e-05,2.0752978324890137,0.062526976,0.1572864
21,2.5892927646636963,2.192177693049113,0.19718309859154928,0.823943661971831,2.9922984259238127e-05,2.145537853240967,0.062526976,0.1572864
22,2.445347309112549,2.1161877270098084,0.20892018779342722,0.852112676056338,2.989520576959736e-05,2.1552932262420654,0.062526976,0.1572864
23,2.317086696624756,2.1033414249066955,0.19953051643192488,0.8215962441314554,2.9863175246339333e-05,2.0117645263671875,0.062526976,0.1572864
24,2.141214370727539,1.9691820277108087,0.22769953051643194,0.8873239436619719,2.9826901926016164e-05,2.0450000762939453,0.062526976,0.1572864
25,2.083883047103882,1.930282994552895,0.2347417840375587,0.8779342723004695,2.9786396268663478e-05,2.6808927059173584,0.062526976,0.1572864
26,1.6721049547195435,1.9088786487226133,0.22769953051643194,0.8568075117370892,2.9741669954784028e-05,2.558915615081787,0.062526976,0.1572864
27,2.399616003036499,1.8266544739405315,0.28169014084507044,0.9084507042253521,2.969273588197946e-05,2.1624064445495605,0.062526976,0.1572864
28,2.16129469871521,1.7820207719449643,0.2676056338028169,0.8896713615023474,2.9639608161231063e-05,2.068290948867798,0.062526976,0.1572864
29,1.7919275760650635,1.7350877788331773,0.29577464788732394,0.9225352112676056,2.9582302112830594e-05,2.7295424938201904,0.062526976,0.1572864
30,2.0264766216278076,1.7120225032170613,0.3192488262910798,0.8896713615023474,2.9520834261962466e-05,2.2788517475128174,0.062526976,0.1572864
31,1.687221646308899,1.6361910060599998,0.36619718309859156,0.931924882629108,2.9455222333938358e-05,2.0090088844299316,0.062526976,0.1572864
32,1.7344963550567627,1.6190285682678223,0.3380281690140845,0.9272300469483568,2.9385485249085875e-05,2.1848337650299072,0.062526976,0.1572864
33,1.8282212018966675,1.584070532410233,0.36619718309859156,0.9107981220657277,2.9311643117292515e-05,2.1944141387939453,0.062526976,0.1572864
