epoch,train_loss,val_loss,lr,epoch_time,gpu_memory_allocated,gpu_memory_reserved
1,63.8509180780317,3.0647635012865067,1.36e-05,5.0246992111206055,0.05796352,0.142606336
2,2.9005617118272626,2.6975472569465637,1.7199999999999998e-05,4.817953824996948,0.058001408,0.142606336
3,2.68258144034714,2.708964928984642,2.0799999999999997e-05,4.516496658325195,0.057918464,0.142606336
4,2.6556183744649418,2.7072895765304565,2.4399999999999997e-05,4.515119314193726,0.057933312,0.142606336
5,2.643646306678897,2.6987032890319824,2.7999999999999996e-05,4.66544771194458,0.057926144,0.142606336
6,2.6417852933289576,2.6950073838233948,3.1599999999999996e-05,4.631940126419067,0.05796352,0.142606336
7,2.6354875290980107,2.688633158802986,3.5199999999999995e-05,4.467264652252197,0.058001408,0.142606336
8,2.631530816437768,2.6827177554368973,3.8799999999999994e-05,4.580597639083862,0.057993728,0.142606336
9,2.624941610899128,2.6722375601530075,4.24e-05,4.554297208786011,0.057993728,0.142606336
10,2.615844750013508,2.6603037416934967,4.600000000000001e-05,4.521942615509033,0.057940992,0.142606336
11,2.6030242403999706,2.6398224234580994,4.9600000000000006e-05,4.495754241943359,0.057895424,0.142606336
12,2.585907060591901,2.6060160249471664,5.3200000000000006e-05,4.656461477279663,0.05797888,0.142606336
13,2.5543402726532984,2.5500760972499847,5.680000000000001e-05,4.418818473815918,0.057986048,0.142606336
14,2.5023363613691485,2.471942499279976,6.0400000000000004e-05,4.619436979293823,0.057940992,0.142606336
15,2.4234935963740116,2.3755964189767838,6.400000000000001e-05,4.2610602378845215,0.058183168,0.1572864
16,2.34037835871587,2.290956422686577,6.76e-05,4.459300994873047,0.057910784,0.142606336
17,2.280411657739858,2.2079516500234604,7.120000000000001e-05,4.290455102920532,0.058038784,0.155189248
18,2.2268043424262376,2.1375844329595566,7.480000000000002e-05,4.597027778625488,0.057910784,0.144703488
19,2.1890839729152742,2.12832710146904,7.840000000000001e-05,4.529767751693726,0.058032128,0.155189248
20,2.1610260830550896,2.0739124417304993,8.200000000000001e-05,4.53083610534668,0.057887744,0.142606336
21,2.1509076630482906,2.083279326558113,8.560000000000002e-05,4.78020167350769,0.057986048,0.144703488
22,2.1396902506468725,2.0632221549749374,8.920000000000003e-05,4.632620811462402,0.058084864,0.155189248
